interval_start,date,slot,plan_kwh,load_kwh,pv_kwh,charge_kwh,discharge_kwh,emergency_kwh,spill_kwh,soc_start_kwh,soc_end_kwh,price,forecast_load_kwh,forecast_pv_kwh,reserve_kwh
2025-09-23 21:50:00,2025-09-23,131,1511.1487805805805,639.2433333333332,0.0,833.3333333333331,0.0,0.0,38.57211391391365,1328.3042129148707,2078.3042129148707,0.4209,642.4205321954279,0.0,35.39491505181917
2025-09-23 22:00:00,2025-09-23,132,1467.7626462949695,553.4415666666665,0.0,833.3333333333331,0.0,0.0,80.98774629496982,2078.3042129148707,2828.3042129148707,0.3859,601.2225795094555,0.0,33.20673345218097
2025-09-23 22:10:00,2025-09-23,133,638.616952323128,582.6785666666666,0.0,55.938385656461264,0.0,0.0,0.0,2828.3042129148707,2878.6487600056857,0.4368,607.9859017946284,0.0,30.631050528499514
2025-09-23 22:20:00,2025-09-23,134,1471.7288969424944,647.2066666666666,0.0,824.5222302758278,0.0,0.0,0.0,2878.6487600056857,3620.7187672539303,0.4198,608.3418615456859,0.0,30.05370206347527
2025-09-23 22:30:00,2025-09-23,135,1468.0192959399835,596.69985,0.0,833.3333333333331,0.0,0.0,37.98611260665052,3620.7187672539303,4370.718767253931,0.4186,609.3599796887381,0.0,25.325982917912256
2025-09-23 22:40:00,2025-09-23,136,651.1811548337503,555.3522833333333,0.0,95.828871500417,0.0,0.0,0.0,4370.718767253931,4456.964751604306,0.4240999999999999,621.0838792436936,0.0,30.097275590056853
2025-09-23 22:50:00,2025-09-23,137,1493.6776502024732,569.3499999999999,0.0,833.3333333333331,0.0,0.0,90.99431686914,4456.964751604306,5206.964751604306,0.4237,629.2489213318397,0.0,31.09539553730033
2025-09-23 23:00:00,2025-09-23,138,644.4744134102646,564.6558666666666,0.0,79.81854674359795,0.0,0.0,0.0,5206.964751604306,5278.801443673545,0.4248,613.3790178729643,0.0,31.09539553730033
2025-09-23 23:10:00,2025-09-23,139,654.5262670963664,576.5015666666666,0.0,78.0247004296998,0.0,0.0,0.0,5278.801443673545,5349.023674060275,0.4239999999999999,623.3244059505025,0.0,31.201861145863745
2025-09-23 23:20:00,2025-09-23,140,1508.319845437362,610.3249999999999,0.0,833.3333333333331,0.0,0.0,64.6615121040287,5349.023674060275,6099.023674060275,0.4219999999999999,643.7846509581648,0.0,31.201861145863745
2025-09-23 23:30:00,2025-09-23,141,975.6371012889126,617.0672999999999,0.0,358.5698012889127,0.0,0.0,0.0,6099.023674060275,6421.736495220296,0.4239999999999999,612.3322717070508,0.0,29.971496248528396
2025-09-23 23:40:00,2025-09-23,142,643.4995238180878,568.2980833333334,0.0,75.20144048475447,0.0,0.0,0.0,6421.736495220296,6489.417791656575,0.4270999999999999,611.447034137107,0.0,32.05248968098079
2025-09-23 23:50:00,2025-09-23,143,682.4729844800507,524.6016666666667,0.0,157.87131781338405,0.0,0.0,0.0,6489.417791656575,6631.501977688621,0.4275999999999999,648.3157108784599,0.0,34.1572736015909
2025-12-21 00:00:00,2025-12-21,0,1449.2995207996448,596.0177166666666,0.0,833.3333333333331,0.0,0.0,19.94847079964495,6318.5982944172365,7068.5982944172365,0.4248,615.9661874663116,0.0,0.0
2025-12-21 00:10:00,2025-12-21,1,1420.8845401155836,589.6451666666667,0.0,831.2393734489169,0.0,0.0,0.0,7068.5982944172365,7816.713730521261,0.4244999999999999,587.5512067822503,0.0,0.0
2025-12-21 00:20:00,2025-12-21,2,1432.656658016298,578.6833333333333,0.0,833.3333333333331,0.0,0.0,20.639991349631487,7816.713730521261,8566.71373052126,0.4269,599.3233246829648,0.0,0.0
2025-12-21 00:30:00,2025-12-21,3,1446.3934114815374,564.7100333333333,0.0,833.3333333333331,0.0,0.0,48.3500448148709,8566.71373052126,9316.71373052126,0.4272,633.7248497229102,0.0,0.0
2025-12-21 00:40:00,2025-12-21,4,1476.669288492713,549.9038833333333,0.0,833.3333333333331,0.0,0.0,93.43207182604637,9316.71373052126,10066.713730521262,0.4270999999999999,643.3359551593796,0.0,0.0
2025-12-21 00:50:00,2025-12-21,5,630.0899663445833,558.21,0.0,71.87996634458341,0.0,0.0,0.0,10066.713730521262,10131.405700231388,0.4284999999999999,628.6829612494116,0.0,1.407005095171769
2025-12-21 01:00:00,2025-12-21,6,632.2673728675753,610.3485166666667,0.0,21.91885620090875,0.0,0.0,0.0,10131.405700231388,10151.132670812203,0.4310999999999999,630.8435091277038,0.0,1.4238637398716492
2025-12-21 01:10:00,2025-12-21,7,632.0750094937663,633.23595,0.0,0.0,1.1609405062337146,0.0,0.0,10151.132670812203,10149.842736916387,0.4302,629.3997687044221,0.0,2.6752407893442296
2025-12-21 01:20:00,2025-12-21,8,623.9635356558649,622.6966666666666,0.0,1.2668689891984286,0.0,0.0,0.0,10149.842736916387,10150.982919006668,0.4279,620.9243509104573,0.0,3.0391847454077374
2025-12-21 01:30:00,2025-12-21,9,629.3070416624901,637.4892666666666,0.0,0.0,8.18222500417653,0.0,0.0,10150.982919006668,10141.891557890916,0.4312,626.2678569170823,0.0,3.0391847454077374
2025-12-21 01:40:00,2025-12-21,10,638.6387379013955,622.368,0.0,16.27073790139559,0.0,0.0,0.0,10141.891557890916,10156.535222002172,0.4333,634.3310279887844,0.0,4.307709912611159
2025-12-21 01:50:00,2025-12-21,11,644.0154319830172,597.8583333333333,0.0,46.1570986496838,0.0,0.0,0.0,10156.535222002172,10198.076610786888,0.4310999999999999,638.6869432543766,0.0,5.328488728640592
