date,strategy,normal_cost_yuan,emergency_cost_yuan,total_cost_yuan,plan_kwh,emergency_kwh,emergency_intervals,spill_kwh,charge_kwh,discharge_kwh,soc_start_kwh,soc_end_kwh,solve_seconds,mip_gap
2025-04-23,seasonal_q0,34128.892423845726,0.0,34128.892423845726,57942.9886817788,0.0,0,2439.1540975308626,19793.87467849794,15689.956810916665,5820.699825925926,6201.901691111111,0.03192490000037651,0.0
2025-04-24,seasonal_q0,33075.660843289996,515.8687401363701,33591.52958342637,55700.681295473245,90.16059408333267,4,5186.292618415635,19245.156652057616,15730.714080916667,6201.901691111111,6043.971476944445,0.040333900000405265,0.0
2025-04-25,seasonal_q0,20981.65310324398,0.0,20981.65310324398,37231.496829083335,0.0,0,29309.177909773658,14762.831965226334,8840.870695916668,6043.971476944445,9507.330583518518,0.04452139999921201,0.0
2025-04-26,seasonal_q0,10992.551412319885,1357.3729010408922,12349.924313360776,22547.430158166666,278.17411183332837,2,23113.911473148146,15838.484718518519,16196.985555000003,9507.330583518518,5765.316213518519,0.021555699999225908,0.0
2025-04-27,seasonal_q0,21221.68547467055,76529.38495493331,97751.07042960386,37698.53080783333,13609.142399999997,36,348.89803333333236,15555.9099,13170.605908833337,5765.316213518519,5131.628558148149,0.03790639999897394,0.0
2025-04-28,seasonal_q0,31917.94677267231,45172.59357561372,77090.54034828603,53328.81471358024,6889.8040379166605,19,88.36020833333328,14195.733738580244,10687.442512083338,5131.628558148149,6032.852798333333,0.022923600001377054,0.0
2025-04-29,seasonal_q0,34104.20702160994,4806.40086836266,38910.6078899726,58032.53763158436,688.9909501666657,1,7773.94557654322,17627.00723004115,14112.637941500001,6032.852798333333,6216.450481481483,0.034848799999963376,0.0
2025-04-30,seasonal_q0,31643.29017194366,623.5560341499951,32266.846206093654,52727.76067376543,134.68889999999894,4,1403.2108116255167,18440.196195473247,15237.811866666667,6216.450481481483,5881.7249833333335,0.04746960000011313,0.0
2025-05-01,seasonal_q0,30742.56928318114,24185.17663007948,54927.74591326062,51363.31913251028,3845.16096608333,17,1094.119566666665,19045.842807510286,15942.861075583338,5881.7249833333335,5308.69342611111,0.03554489999987709,0.0
2025-05-02,seasonal_q0,22470.760795761846,0.0,22470.760795761846,39121.1946165,0.0,0,18785.332533372428,15196.071449794232,9150.52945,5308.69342611111,8817.902786481478,0.0236748000006628,0.0
2025-05-03,seasonal_q0,12781.640892990501,5167.754514191651,17949.39540718215,24958.96599216667,930.3818749999978,7,16696.36079279835,16112.873657201648,15787.05823283333,8817.902786481478,5778.313263703703,0.021232400000371854,0.0
2025-05-04,seasonal_q0,22560.674885858567,82703.43584523916,105264.11073109772,39087.168571,14137.333453333335,37,0.0,12827.285883333334,11337.451192333334,5778.313263703703,4725.702567222222,0.03419189999840455,0.0
2025-05-05,seasonal_q0,35080.914610863445,10791.680980678002,45872.595591541445,59177.13006594649,1603.6818679166674,5,702.0477000000005,21929.18417427983,16926.426740416668,4725.702567222222,5654.827501388889,0.04856099999960861,0.0
2025-05-06,seasonal_q0,33479.17571593962,8386.726872520332,41865.902588459954,55303.47499104938,1453.75521475,16,164.9809454732578,20484.61648724279,16762.449593583333,5654.827501388889,5466.038347037035,0.03198770000017248,0.0
2025-05-07,seasonal_q0,32871.91076931522,28388.95566729993,61260.86643661515,54811.09550823045,4241.429724083336,12,139.69736666666677,18781.339299897118,14936.357384249997,5466.038347037035,5773.291067777777,0.03525150000132271,0.0
2025-05-08,seasonal_q0,35201.04405198907,17053.97165608743,52255.0157080765,57072.065787139916,2520.7141130720183,5,160.19397500000002,17671.6915313786,14065.618006166666,5773.291067777777,6049.348994722223,0.02964350000002014,0.0
2025-05-09,seasonal_q0,23560.96282058795,0.0,23560.96282058795,40044.69423808333,0.0,0,25203.007799914605,15331.414263168721,8989.113675,6049.348994722223,9859.717748240739,0.030856400000629947,0.0
2025-05-10,seasonal_q0,13058.391604693032,60.360607803916764,13118.75221249695,24624.76702658333,12.882426166666686,1,13337.90607788066,15929.374297119337,16750.67620558333,9859.717748240739,5584.292165,0.02602359999946202,0.0
2025-05-11,seasonal_q0,23352.6598663533,100607.13168879956,123959.79155515286,39879.8708765,17195.42490683333,46,0.0,10693.074666666666,9101.857966666665,5584.292165,5094.883846481481,0.04498349999994389,0.0
2025-05-12,seasonal_q0,36085.888617585224,896.5886290733243,36982.47724665855,59974.89392639094,145.47821916666533,3,3711.8324405349736,18423.948511522638,13946.604039833332,5094.883846481481,6180.210795925926,0.03611139999884472,0.0
