date,strategy,normal_cost_yuan,emergency_cost_yuan,total_cost_yuan,plan_kwh,emergency_kwh,emergency_intervals,spill_kwh,charge_kwh,discharge_kwh,soc_start_kwh,soc_end_kwh,solve_seconds,mip_gap
2025-08-13,value_night,44425.201824296506,2709.3229944385803,47134.524818735088,69842.378716686246,411.75838960444327,11,642.03188623081576,19001.985048713264,15510.85927865339,6472.9068760166656,6340.4053324659435,0,0
2025-08-14,value_night,44812.596238671162,3098.5510289666809,47911.14726763784,70926.800122582936,499.66576295509014,11,1630.3188775314186,21306.603834017566,17436.747809344291,6340.4053324659435,6142.1845504769917,0,0
2025-08-15,value_night,22562.84765624287,3793.2927834009179,26356.140439643787,38190.739342567533,1293.8871667409885,12,19809.501779352853,16100.680952515524,13585.283105893195,6142.1845504769917,5538.0384011929691,0,0
2025-08-16,value_night,23219.036316573722,1522.3579506131723,24741.394267186894,39944.940217867406,269.86183943558331,4,19592.191429870123,16533.60719371794,12840.276932951745,5538.0384011929691,6151.3105055927326,0,0
2025-08-17,value_night,44707.355358772693,800.59402969138375,45507.949388464076,70283.876242675586,118.84198302830073,5,3145.1832069058028,20389.816141482272,16297.674739350861,6151.3105055927326,6393.6175447591531,0,0
2025-08-18,value_night,45142.097629606287,988.76180527551514,46130.859434881801,70880.759645489306,145.50596214592377,4,2552.1078113809076,20828.884767410811,16748.842587823154,6393.6175447591531,6529.7887378476044,0,0
2025-08-19,value_night,46269.661284650552,817.83896684112096,47087.50025149167,72554.001469877927,121.20199652995058,3,4782.8840810822157,18809.967156531027,15235.307821205372,6529.7887378476044,6530.639377386231,0,0
2025-08-20,value_night,44088.959052183527,31741.659606940455,75830.618659123982,68975.864371277828,5222.5391582753837,31,831.66912761723381,16896.48437155463,14180.44103628532,6530.639377386231,5981.4297159128246,0,0
2025-08-21,value_night,46195.90433970427,119.18576438983987,46315.09010409411,72586.982651739119,17.6723038514506,4,2761.1786404895138,19130.335365055806,15131.277533288097,5981.4297159128246,6386.2009519207277,0,0
2025-08-22,value_night,22686.130494717174,4021.4604792606087,26707.590973977782,38495.213455189732,1036.414079888375,16,15826.210050083742,16229.516000413925,13754.667915419566,6386.2009519207277,5709.8010018270752,0,0
2025-08-23,value_night,24326.233606810682,1.6806852798367799e-11,24326.2336068107,41420.225564399152,3.6754210785971964e-12,0,15271.612667797908,15903.64182259882,12285.035075997574,5709.8010018270752,6373.039668835373,0,0
2025-08-24,value_night,46000.34667027089,1741.7785940499718,47742.125264320865,72482.629969212168,328.63006346694294,15,5393.5348278643069,20158.880978692177,16474.745257210707,6373.039668835373,6210.7600416464311,0,0
2025-08-25,value_night,46235.399033349851,14741.887095253978,60977.286128603831,72504.369226712268,2724.2951929742562,24,955.38448510310695,18536.01244656149,15035.819528644748,6210.7600416464311,6186.7051006131624,0,0
2025-08-26,value_night,47794.332899904919,146.37639480685198,47940.709294711771,75501.10733796288,20.982854760158695,1,5564.9704642788147,20490.811266948804,16062.509921837896,6186.7051006131624,6781.2019943805344,0,0
