date,soc_start_kwh,soc_end_kwh,total_cost_yuan,original_cost_yuan,increase_cost_yuan,decrease_cost_yuan,emergency_cost_yuan,plan_kwh,emergency_kwh,charge_kwh,discharge_kwh,spill_kwh
2025-04-07,6161.7972629318529,5804.0522600454024,35065.901796489488,32800.048169903981,2131.4405274550554,0,134.41309913045151,57353.401058246745,21.863514046858704,20740.094045738195,17121.446679645749,513.89792286782188
2025-04-08,5804.0522600454024,5941.6603637203971,39150.941982474236,38826.693391355169,256.48276443723444,-1771.5270014797748,1839.2928281616066,59066.004989266352,376.43711725238546,21365.367648680676,17182.100502123852,905.98134329524441
2025-04-09,5941.6603637203971,5987.8195977826645,38947.29702362066,37764.750348972193,1228.2186236141567,-180.68169597303918,135.00974700735324,64558.51588347392,28.182913151966765,21319.831440836308,17227.520156421368,1360.0764955442714
2025-04-10,5987.8195977826645,6189.4508250989156,38413.827806190209,37016.160534527575,877.24809876915617,-1081.5249204799738,1601.9440933734511,59242.089898634935,339.53495009131456,21262.498780918751,17041.155907959561,899.64407576705446
2025-04-11,6189.4508250989156,5648.754443253415,15609.703457572565,12463.589437521325,941.12232075630925,0,2204.9916992949311,26311.04900251548,707.61873541891418,16031.476127777303,13472.122407160567,19142.663850650981
2025-04-12,5648.754443253415,6040.1441063576794,13944.306757706512,14166.132184427894,26.416235018994595,-248.24166174039703,2.3150720340758825e-11,27673.538312648747,5.5361271122933431e-12,16111.208917518408,12697.828526396073,15234.99737152641
2025-04-13,6040.1441063576794,6161.9112247381154,37706.835376404924,34218.71628818271,1055.0836020867375,-130.26883506548552,2563.3043212009611,58253.142971075678,585.26063272658394,20507.258613247111,16501.28907018777,556.0755774095976
2025-04-14,6161.9112247381154,5988.0000313966793,40703.301449163831,36514.620735648488,1270.3433998929493,-2228.9300865362993,5147.2674001586956,55201.90824488306,1004.2946653607338,19457.017400780402,15916.704168639419,137.85787810279976
2025-04-15,5988.0000313966793,6217.3929197266116,35401.458625006497,31783.961664797505,2148.353295760222,-60.092858042664801,1529.2365224914281,55196.615815600686,325.73583435155768,20182.745463117048,16141.570225627871,1341.7475791297261
2025-04-16,6217.3929197266116,5911.5434505903277,36973.926361879516,34604.23253763283,1743.1910038100643,-243.45848837683425,869.961308813458,59701.05056502005,181.67151522047087,20153.841507982572,16599.876143688547,549.16476594648998
2025-04-17,5911.5434505903277,6117.0275089345287,36760.873999206895,32755.280594974662,2532.7330186593495,-9.2250892095066561,1482.085474782391,57056.277330721823,260.00171294771843,20035.977827872583,16044.206388067014,456.16525386396199
2025-04-18,6117.0275089345287,6008.3874941501299,14775.502090884371,12738.366195451776,435.6916550776732,-49.16696897337512,1650.6112093282986,26344.432904162379,596.69831076822697,15823.683501073241,12914.959649175282,17678.29017969931
2025-04-19,6008.3874941501299,5929.6753300137534,14081.700806207637,12185.477652373982,1145.613302672665,-41.08889376253353,791.69874492352392,26436.951377117774,176.50900196304488,16181.026634889029,13177.472521982856,16825.227016174635
2025-04-20,5929.6753300137534,6227.8631614824744,34445.754615419879,32951.143812797513,1494.8835270943493,-0.27272447201384353,2.9991501282466972e-11,56939.006192308007,6.8611782921834674e-12,21605.629377737958,17232.190747645895,607.82267888261765
2025-04-21,6227.8631614824744,5892.0443690833072,34629.636447466968,35059.217332661021,56.382224505934019,-1476.5842629983217,990.62115329834114,54046.331434844353,171.85955548332345,18869.011857618632,15586.136517830342,2418.4052672060452
2025-04-22,5892.0443690833072,5971.0598287639577,34997.889815435221,31826.942270854084,2368.6910784279949,0,802.25646615314531,55964.144905491048,188.17147717178119,19921.807833807768,16065.550431671705,143.12966386009566
2025-04-23,5971.0598287639577,6129.1946781239776,34485.002808498233,30479.992738982604,3657.8858472254624,0,347.1242222901721,55601.309102931475,69.553330186592433,19576.92794418817,15714.990270368398,409.00804263162382
2025-04-24,6129.1946781239776,5997.7853486203494,33359.551299662693,31198.427319502727,1291.6287063905716,0,869.49527376939045,53339.002498243943,154.19868227954839,19331.677965734365,15776.927548798099,2848.3440635872225
