date,strategy,normal_cost_yuan,emergency_cost_yuan,total_cost_yuan,plan_kwh,emergency_kwh,emergency_intervals,spill_kwh,charge_kwh,discharge_kwh,soc_start_kwh,soc_end_kwh,solve_seconds,mip_gap
2025-11-24,greedy,52243.765958792268,788.65290719945733,53032.418865991727,83017.956099513249,131.61117556947545,5,5362.6477254998363,21568.354165554385,17943.378315971491,6409.1285960072655,5883.560327260112,0,0
2025-11-25,greedy,52824.147333163164,0,52824.147333163164,84144.911197199443,0,0,3230.4666400722695,23558.723434086016,18812.939343625501,5883.560327260112,6183.1454805758603,0,0
2025-11-26,greedy,52974.132931616463,154.53999266666654,53128.672924283128,84216.294868006429,32.993166666666639,1,2587.3135357501806,23960.467518557518,19056.159902967927,6183.1454805758603,6574.0552439799294,0,0
2025-11-27,greedy,53018.32855439627,0,53018.32855439627,83978.61293889879,0,0,3980.1143713093434,22620.292637639781,18402.686803383669,6574.0552439799294,6484.8888363183305,0,0
2025-11-28,greedy,19860.268037439477,520.52908183330987,20380.797119272785,37317.314609875182,85.151166666662846,1,3270.7620772681221,18744.743213544651,15534.278064270924,6484.8888363183305,6094.8487682074883,0,0
2025-11-29,greedy,20635.899107507659,0,20635.899107507659,38910.074506061297,0,0,160.09583020798414,19098.767984538048,15278.23940868474,6094.8487682074883,6307.9183890864606,0,0
2025-11-30,greedy,54239.906335461288,28.398311333334185,54268.304646794619,86040.814548491675,6.0628333333335149,1,1127.647845882494,24981.72011423832,20307.318694962469,6307.9183890864606,6227.779053053775,0,0
2025-12-01,greedy,54830.77191794815,24115.463477321762,78946.235395269905,86762.933883877355,4703.8838692693398,15,660.7771793635219,24597.757547135257,20090.644706685427,6227.779053053775,6042.8222824916975,0,0
2025-12-02,greedy,56507.433009419947,22129.00356930845,78636.436578728404,89297.853227822343,4270.2971593215707,15,179.3814640245339,24433.698482201158,19682.739509081781,6042.8222824916975,6163.4403508263185,0,0
2025-12-03,greedy,63890.307601207562,0,63890.307601207562,98855.785049465514,0,0,5623.0444654421226,24702.770205455185,18632.778188098469,6163.4403508263185,7692.8466600710199,0,0
2025-12-04,greedy,63778.884463194292,344.69744323140952,64123.581906425701,97973.237709515815,62.29414930207588,2,6417.3664543652239,24221.590548755703,19374.63389430302,7692.8466600710199,7964.9071602811364,0,0
2025-12-05,greedy,29298.523627401039,0,29298.523627401039,52717.112300090463,0,0,7227.0941846622973,19347.488074217705,15169.097642122862,7964.9071602811364,8523.0934913850051,0,0
2025-12-06,greedy,28208.564507933585,0,28208.564507933585,51424.003086390374,0,0,4402.1454009876816,19166.266489263762,15809.039620527737,8523.0934913850051,8207.1337533582482,0,0
2025-12-07,greedy,64559.753616740869,83.744543896059582,64643.498160636926,98831.875106816966,14.417585245082137,1,7031.9238342682529,22512.196904160883,18350.50929636709,8207.1337533582482,8078.6561933618332,0,0
2025-12-08,greedy,69357.967265666695,0,69357.967265666695,105524.18648835603,0,0,13548.847852548137,21067.652884456125,16939.525365314887,8078.6561933618332,8217.8489390224731,0,0
2025-12-09,greedy,68819.661997883493,0,68819.661997883493,104867.70725176178,0,0,13508.621515633471,21888.036150053063,17917.404680591426,8217.8489390224731,8008.8540511908723,0,0
2025-12-10,greedy,63599.71144764292,0,63599.71144764292,98228.107902458767,0,0,6537.7433873112732,21861.81023556197,18559.064187081145,8008.8540511908723,7063.3008331064884,0,0
2025-12-11,greedy,64566.237342818,0,64566.237342818,99796.147394194588,0,0,9389.5259304922984,22671.201593946978,18225.83483024469,7063.3008331064884,7216.4546784980075,0,0
2025-12-12,greedy,27494.686618986707,0,27494.686618986707,51332.581094731606,0,0,4430.9698026372025,18981.321020020507,15794.123211259437,7216.4546784980075,6750.6178062281951,0,0
2025-12-13,greedy,28766.027136589477,0,28766.027136589477,53986.764194991418,0,0,6022.5912106401056,19853.323899423318,15687.684298405336,6750.6178062281951,7187.8489841476976,0,0
2025-12-14,greedy,64205.065708623501,0,64205.065708623501,99395.628252558352,0,0,6257.6482403427617,23547.44766346518,19188.189451249575,7187.8489841476976,7060.3413798779429,0,0
2025-12-15,greedy,63722.684524325537,0,63722.684524325537,98761.127372484334,0,0,4952.6414402654273,23664.19813857432,19325.270173022076,7060.3413798779429,6885.5972901258547,0,0
2025-12-16,greedy,63928.405336490112,0,63928.405336490112,99014.021152647358,0,0,5218.6526006545082,23689.320666666747,19312.043448007225,6885.5972901258547,6748.1598367845718,0,0
2025-12-17,greedy,62641.026426708027,0,62641.026426708027,97679.176620381535,0,0,5262.5655557984246,23426.145095792632,19201.381097876172,6748.1598367845718,6496.8225364688697,0,0
2025-12-18,greedy,61805.228820970486,0,61805.228820970486,96405.151169026474,0,0,4394.2693517283697,24886.906373885053,20242.291523253603,6496.8225364688697,6403.6032471280896,0,0
2025-12-19,greedy,26815.315935349336,0,26815.315935349336,50801.753641021176,0,0,4566.41061968759,19724.784028304366,16397.832306970769,6403.6032471280896,5936.0951981900498,0,0
2025-12-20,greedy,26971.56366075093,0,26971.56366075093,51478.934866258227,0,0,4295.9458258835539,20959.91580931687,16633.279018942194,5936.0951981900498,6318.5982944172365,0,0
2025-12-21,greedy,62296.029142753112,138.10732347273469,62434.136466225849,97145.511779555527,23.77676224029176,1,3384.6307475269159,24392.689694202338,19645.813766600091,6318.5982944172365,6443.337056310349,0,0
2025-12-22,greedy,62178.462898717102,558.22013794248369,62736.683036659582,97001.977941437013,116.23361525835783,4,3898.4663825775633,24219.850972281125,19937.532881496641,6443.337056310349,6088.3886185893034,0,0
2025-12-23,greedy,62218.108204101722,0,62218.108204101722,97275.153117178328,0,0,5052.5002898889188,24355.067576496323,19390.507282540246,6088.3886185893034,6462.9413457246037,0,0
2025-12-24,greedy,60620.186637020488,884.35678862174018,61504.54342564223,95028.217624577592,131.20570642175983,2,2913.3013113462835,24842.447075302836,20450.884372316432,6462.9413457246037,6097.9388553677836,0,0
2025-12-25,greedy,60640.232428704527,598.65534697851933,61238.887775683048,95084.465710806398,86.336903992838984,2,2639.638414543665,24665.887065621704,19947.171398699458,6097.9388553677836,6133.7134380945845,0,0
2025-12-26,greedy,25774.964033803317,0,25774.964033803317,49082.423859855502,0,0,1829.5856104860259,21319.651770432461,17074.435954396315,6133.7134380945845,6349.8045265990058,0,0
2025-12-27,greedy,25667.801779594221,0,25667.801779594221,49261.342671386359,0,0,2058.2642274935629,20814.979094384831,16950.709717158701,6349.8045265990058,6249.1638035912429,0,0
2025-12-28,greedy,61032.655476606982,476.81310088874972,61509.468577495732,95578.342438352876,82.393138301571412,3,4127.128524692258,23998.488294187919,19274.135992225725,6249.1638035912429,6432.0966103317751,0,0
2025-12-29,greedy,60600.966514745247,0,60600.966514745247,94720.882450528035,0,0,2986.1756605259898,23694.142590441821,19483.202067106446,6432.0966103317751,6108.8226449444765,0,0
2025-12-30,greedy,59540.208926724627,919.14859661938476,60459.357523344013,93692.206078411662,174.41988708129242,3,2940.1676533267128,24749.051186319084,20046.995474152824,6108.8226449444765,6108.5292969062939,0,0
2025-12-31,greedy,59295.105996468075,4469.7676075113113,63764.873603979388,93218.683645336045,835.40093631778586,10,791.37750486983907,25266.699509609512,20650.415366158864,6108.5292969062939,5903.6528931561188,0,0
