date,soc_start_kwh,soc_end_kwh,total_cost_yuan,original_cost_yuan,increase_cost_yuan,decrease_cost_yuan,emergency_cost_yuan,plan_kwh,emergency_kwh,charge_kwh,discharge_kwh,spill_kwh
2025-04-26,5784.8171127266505,5949.8680221844879,10406.830525543513,10402.576233936079,0,0,4.2542916074344932,27014.707226020517,1.2525516288633867,15660.918609722994,12536.79825536357,23821.645789956623
2025-04-27,5949.8680221844879,6224.9418711336411,38818.502524098432,32183.042519481292,0,0,6635.4600046171363,55373.863960360257,1024.4030805097382,20316.094946722966,16208.470442791373,3717.1713536050702
2025-04-28,6224.9418711336411,6290.3597555701035,60747.377797914771,33375.820483766292,0,0,27371.557314148497,55458.381428532666,4340.928717604269,15792.559824376896,12733.097361752472,117.88036684585552
2025-04-29,6290.3597555701035,6439.5883133980578,35489.145418162167,34284.136691115782,0,0,1205.0087270463869,58891.570710139109,182.08049668274202,18258.483594702084,14655.066009663531,8037.0199051166337
2025-04-30,6439.5883133980578,6267.8546972899358,33005.757736149499,33005.757736149499,0,0,0,56483.711849989144,0,18203.658470121067,14899.523615295378,4922.7225618301218
2025-05-01,6267.8546972899358,5393.9131921920416,46265.659427143801,33517.730487742017,0,0,12747.928939401789,55389.295039464268,1991.7303514060934,19437.294278553727,16530.755720216628,3463.1080325332628
2025-05-02,5393.9131921920416,5428.5732375457537,25645.920081972617,10460.641659793844,0,0,15185.278422178773,26233.598081931959,3345.5359722221156,17862.625852574209,14437.53289976676,11863.721018013297
2025-05-03,5428.5732375457537,5654.7226308032568,18247.066212855876,10683.023838255618,0,0,7564.042374600258,27437.501320070056,1695.1073281974579,18959.309867524436,15153.506538763038,16459.633669506122
2025-05-04,5654.7226308032568,5512.2411242739772,45252.840895698202,33864.140638234065,0,0,11388.700257464148,55739.690425287386,1888.9055351319546,18359.113273792253,14999.115107648073,2533.9304609418323
2025-05-05,5512.2411242739772,5397.8275203906496,48110.140110764405,34686.574102364684,0,0,13423.566008399717,57620.491455350173,2112.2777837008307,20857.637536227357,16997.658647839155,796.78355066280392
2025-05-06,5397.8275203906496,5239.5345039750036,51384.845879932298,33908.722791780601,0,0,17476.123088151697,55853.997893603024,2971.4404562976279,20182.790437496205,16490.523969146016,2263.0895148837935
2025-05-07,5239.5345039750036,6141.481942176566,42869.989900415283,39260.718071995499,0,0,3609.2718284197799,64464.667474379676,527.56392566723719,20560.012115576596,15841.857119235638,5206.2304537059572
2025-05-08,6141.481942176566,8040.0413080513499,41993.849714893266,41993.849714893266,0,0,0,66483.496413243774,0,19826.145612283704,14350.474516662496,5181.3129176225621
2025-05-09,8040.0413080513499,7846.2313899456867,13536.191364977778,13536.191364977778,0,0,0,30559.177376492931,0,16926.036234371149,13884.518276135736,19018.273568257515
2025-05-10,7846.2313899456867,7621.0943190076387,13835.946581057815,13835.946581057815,0,0,0,30660.097670914089,0,16106.260264191471,13248.694177839337,15681.486301228622
2025-05-11,7621.0943190076387,7443.3331173774504,40277.865790242853,40051.425157660495,0,0,226.44063258235946,63642.776677908158,34.144212122226236,18013.906691190663,14751.249501331613,4930.1846168380089
2025-05-12,7443.3331173774504,7646.9135978614913,40987.985937177655,40987.985937177655,0,0,0,65259.106707358333,0,16565.893160059786,13235.151027212791,9997.1693411780052
