match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,ServeWidth,ServeDepth,ReturnDepth,ace_diff,double_diff,unf_diff,net_diff,break_won_diff,break_missed_diff,ace_diff_cumsum,double_diff_cumsum,unf_diff_cumsum,net_diff_cumsum,break_won_diff_cumsum,break_missed_diff_cumsum
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0162615740740741,1,5,39,0,0,2,2,0,0,2,1,2,19,20,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.526,7.982,3,86,W,CTL,D,0,0,0,0,0,0,0,0,-3,-1,0,-4
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0164814814814815,1,5,40,0,0,2,2,0,15,2,2,2,19,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40.179,36.982,9,81,B,NCTL,ND,0,0,0,0,0,0,0,0,-3,-1,0,-4
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0170138888888889,1,5,41,0,0,2,2,0,30,2,1,2,19,22,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.266,0.656,1,106,C,NCTL,,-1,0,0,0,0,0,-1,0,-3,-1,0,-4
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.017337962962963,1,5,42,0,0,2,2,0,40,2,1,1,20,22,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,26.328,25.321,6,103,B,NCTL,D,0,0,0,1,0,0,-1,0,-3,0,0,-4
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.017662037037037,1,5,43,0,0,2,2,15,40,2,2,2,20,23,2,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.95,14.543,5,87,C,CTL,ND,0,0,0,0,0,0,-1,0,-3,0,0,-4
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0188541666666667,1,6,44,0,0,2,3,0,0,1,2,2,20,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.453,12.871,4,83,BC,NCTL,ND,0,0,0,0,0,0,-1,0,-3,0,0,-4
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0194212962962963,1,6,45,0,0,2,3,0,15,1,1,2,20,25,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,17.143,16.82,4,110,B,NCTL,ND,0,0,1,0,0,0,-1,0,-2,0,0,-4
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0196990740740741,1,6,46,0,0,2,3,0,30,1,1,2,20,26,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,7.952,9.239,2,105,BW,NCTL,ND,0,0,1,0,0,0,-1,0,-1,0,0,-4
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0199074074074074,1,6,47,0,0,2,3,0,40,1,1,2,20,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,24.522,36.059,6,93,C,NCTL,D,0,0,0,0,-1,0,-1,0,-1,0,-1,-4
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0202777777777778,1,7,48,0,0,2,4,0,0,2,2,1,21,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.801,20.747,6,78,BC,NCTL,ND,0,0,0,0,0,0,-1,0,-1,0,-1,-4
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0206597222222222,1,7,49,0,0,2,4,15,0,2,1,1,22,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.067,5.492,2,102,BC,NCTL,ND,0,0,-1,0,0,0,-1,0,-2,0,-1,-4
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0208680555555556,1,7,50,0,0,2,4,30,0,2,2,1,23,27,0,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.451,6.791,2,78,B,NCTL,D,0,0,0,0,0,0,-1,0,-2,0,-1,-4
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0211921296296296,1,7,51,0,0,2,4,40,0,2,1,1,24,27,1,0,0,0,1,0,F,0,0,0,0,1,0,1,0,1,0,1,0,0,0,24.172,20.7,6,102,C,NCTL,ND,0,0,0,1,1,0,-1,0,-2,1,0,-4
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0223148148148148,1,8,52,0,0,3,4,0,0,1,2,2,24,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.999,9.72,2,83,BC,NCTL,ND,0,0,0,0,0,0,-1,0,-2,1,0,-4
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0228356481481481,1,8,53,0,0,3,4,0,15,1,2,1,25,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.244,3.307,1,81,BC,NCTL,ND,0,0,-1,0,0,0,-1,0,-3,1,0,-4
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0231828703703704,1,8,54,0,0,3,4,15,15,1,2,1,26,28,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,24.995,46.788,7,96,C,CTL,ND,0,0,0,1,0,0,-1,0,-3,2,0,-4
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0238310185185185,1,8,55,0,0,3,4,30,15,1,1,1,27,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.839,9.032,1,98,BW,NCTL,D,0,0,0,0,0,0,-1,0,-3,2,0,-4
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0240509259259259,1,8,56,0,0,3,4,40,15,1,1,1,28,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.899,7.398,1,112,W,NCTL,ND,0,0,0,0,0,0,-1,0,-3,2,0,-4
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0243402777777778,1,9,57,0,0,4,4,0,0,2,2,1,29,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14.938,12.376,4,76,BC,NCTL,ND,0,0,-1,0,0,0,-1,0,-4,2,0,-4
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0247685185185185,1,9,58,0,0,4,4,15,0,2,2,2,29,29,0,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.601,23.132,7,76,BC,NCTL,ND,0,0,0,0,0,0,-1,0,-4,2,0,-4
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0252662037037037,1,9,59,0,0,4,4,15,15,2,1,1,30,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19.874,16.274,4,91,W,CTL,D,0,0,-1,0,0,0,-1,0,-5,2,0,-4
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0255092592592593,1,9,60,0,0,4,4,30,15,2,1,1,31,29,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,24.674,23.414,6,106,C,NCTL,ND,0,0,-1,0,0,0,-1,0,-6,2,0,-4
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0258680555555556,1,9,61,0,0,4,4,40,15,2,1,1,32,29,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,22.988,14.377,4,92,W,CTL,ND,0,0,-1,0,1,0,-1,0,-7,2,1,-4
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0269675925925926,1,10,62,0,0,5,4,0,0,1,1,1,33,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15.914,28.172,5,93,C,NCTL,ND,0,0,-1,0,0,0,-1,0,-8,2,1,-4
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0272453703703704,1,10,63,0,0,5,4,15,0,1,2,1,34,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.409,8.126,1,97,C,NCTL,ND,0,0,0,0,0,0,-1,0,-8,2,1,-4
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0275925925925926,1,10,64,0,0,5,4,30,0,1,2,1,35,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.163,9.551,1,77,C,NCTL,D,0,0,-1,0,0,0,-1,0,-9,2,1,-4
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0279166666666667,1,10,65,0,0,5,4,40,0,1,1,1,36,29,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.467,9.971,1,106,BW,NCTL,ND,0,0,0,0,0,0,-1,0,-9,2,1,-4
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0305439814814815,2,1,66,0,0,6,4,0,0,2,1,1,37,29,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,18.256,19.169,4,90,BW,NCTL,ND,0,0,-1,0,0,0,0,0,-1,0,0,0
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.030775462962963,2,1,67,1,0,0,0,15,0,2,1,1,38,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.56,13.373,4,105,BC,NCTL,ND,0,0,-1,0,0,0,0,0,-2,0,0,0
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.031087962962963,2,1,68,1,0,0,0,30,0,2,2,2,38,30,0,0,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,23.718,27.491,7,77,BC,NCTL,ND,0,0,0,-1,0,0,0,0,-2,-1,0,0
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0315277777777778,2,1,69,1,0,0,0,30,15,2,1,2,38,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.163,4.962,1,104,BC,CTL,D,0,0,0,0,0,0,0,0,-2,-1,0,0
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.031724537037037,2,1,70,1,0,0,0,30,30,2,2,1,39,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23.191,21.246,6,74,B,NCTL,ND,0,0,-1,0,0,0,0,0,-3,-1,0,0
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0322106481481481,2,1,71,1,0,0,0,40,30,2,1,1,40,31,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,15.046,10.778,2,103,C,NCTL,ND,0,0,-1,0,1,0,0,0,-4,-1,1,0
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0328009259259259,2,2,72,1,0,1,0,0,0,1,2,1,41,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.57,3.146,1,81,BC,NCTL,ND,0,0,-1,0,0,0,0,0,-5,-1,1,0
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0331134259259259,2,2,73,1,0,1,0,15,0,1,1,1,42,31,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.983,11.154,3,96,W,CTL,ND,0,0,0,0,0,0,0,0,-5,-1,1,0
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0333680555555556,2,2,74,1,0,1,0,30,0,1,1,1,43,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.331,7.99,1,110,C,NCTL,ND,0,0,0,0,0,0,0,0,-5,-1,1,0
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.033587962962963,2,2,75,1,0,1,0,40,0,1,2,2,43,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.952,13.03,2,87,BW,NCTL,ND,0,0,0,0,0,0,0,0,-5,-1,1,0
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0339351851851852,2,2,76,1,0,1,0,40,15,1,2,2,43,33,0,0,0,0,0,1,B,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18.624,38.705,6,94,C,NCTL,ND,0,0,0,0,0,0,0,0,-5,-1,1,0
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0344560185185185,2,2,77,1,0,1,0,40,30,1,1,2,43,34,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.848,16.769,4,106,C,NCTL,D,0,0,0,0,0,0,0,0,-5,-1,1,0
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0347106481481482,2,2,78,1,0,1,0,40,40,1,2,2,43,35,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.561,4.772,0,0,BC,CTL,,0,1,1,0,0,0,0,1,-4,-1,1,0
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0350925925925926,2,2,79,1,0,1,0,40,AD,1,1,1,44,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4.3,4.636,1,95,W,NCTL,ND,0,0,0,0,0,-1,0,1,-4,-1,1,-1
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0353240740740741,2,2,80,1,0,1,0,40,40,1,2,2,44,36,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,31.918,44.313,8,81,BC,NCTL,D,0,0,0,-1,0,0,0,1,-4,-2,1,-1
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0357986111111111,2,2,81,1,0,1,0,40,AD,1,1,2,44,37,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,57.146,60.988,10,96,W,NCTL,ND,0,0,0,-1,-1,0,0,1,-4,-3,0,-1
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0363310185185185,2,3,82,1,0,1,1,0,0,2,1,2,44,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.161,31.35,9,88,W,NCTL,ND,0,0,0,0,0,0,0,1,-4,-3,0,-1
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.036724537037037,2,3,83,1,0,1,1,0,15,2,2,2,44,39,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.747,17.621,7,79,B,NCTL,ND,0,0,0,0,0,0,0,1,-4,-3,0,-1
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0373148148148148,2,3,84,1,0,1,1,0,30,2,2,2,44,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.456,18.393,5,83,BW,NCTL,ND,0,0,0,0,0,0,0,1,-4,-3,0,-1
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0377199074074074,2,3,85,1,0,1,1,0,40,2,1,2,44,41,2,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.098,6.792,3,105,BW,NCTL,ND,0,0,0,0,0,0,0,1,-4,-3,0,-1
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0389236111111111,2,4,86,1,0,1,2,0,0,1,1,1,45,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.592,22.517,3,107,BC,CTL,ND,0,0,0,0,0,0,0,1,-4,-3,0,-1
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0392939814814815,2,4,87,1,0,1,2,15,0,1,2,2,45,42,0,0,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,14.374,41.375,4,94,C,NCTL,D,0,0,0,-1,0,0,0,1,-4,-4,0,-1
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0396875,2,4,88,1,0,1,2,15,15,1,1,2,45,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.641,83.236,10,101,BC,NCTL,ND,0,0,0,0,0,0,0,1,-4,-4,0,-1
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0400925925925926,2,4,89,1,0,1,2,15,30,1,2,1,46,43,0,0,0,0,1,0,B,0,0,0,0,1,0,1,0,0,0,0,0,0,0,27.023,36.491,7,81,BC,NCTL,ND,0,0,0,1,0,0,0,1,-4,-3,0,-1
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0405902777777778,2,4,90,1,0,1,2,30,30,1,2,2,46,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.405,10.48,2,83,BC,NCTL,D,0,0,0,0,0,0,0,1,-4,-3,0,-1
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0409722222222222,2,4,91,1,0,1,2,30,40,1,1,2,46,45,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,14.031,24.205,4,110,C,NCTL,D,0,0,1,0,-1,0,0,1,-3,-3,-1,-1
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0414814814814815,2,5,92,1,0,1,3,0,0,2,1,1,47,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17.191,16.583,4,100,C,NCTL,D,0,0,-1,0,0,0,0,1,-4,-3,-1,-1
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.041712962962963,2,5,93,1,0,1,3,15,0,2,2,1,48,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.31,5.323,2,79,BC,NCTL,D,0,0,0,0,0,0,0,1,-4,-3,-1,-1
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0420949074074074,2,5,94,1,0,1,3,30,0,2,1,2,48,46,0,0,0,0,0,1,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.056,22.607,7,89,W,CTL,D,0,0,0,0,0,0,0,1,-4,-3,-1,-1
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0424074074074074,2,5,95,1,0,1,3,30,15,2,2,2,48,47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10.565,12.834,3,77,BW,NCTL,D,0,0,1,0,0,0,0,1,-3,-3,-1,-1
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0427777777777778,2,5,96,1,0,1,3,30,30,2,2,1,49,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.355,18.183,6,81,BC,NCTL,D,0,0,0,0,0,0,0,1,-3,-3,-1,-1
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0431828703703704,2,5,97,1,0,1,3,40,30,2,1,1,50,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,56.564,50.167,12,104,C,NCTL,D,0,0,0,0,1,0,0,1,-3,-3,0,-1
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0445833333333333,2,6,98,1,0,2,3,0,0,1,1,1,51,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.131,11.651,3,97,BC,NCTL,ND,0,0,-1,0,0,0,0,1,-4,-3,0,-1
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0448263888888889,2,6,99,1,0,2,3,15,0,1,1,1,52,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39.246,67.749,11,94,BW,NCTL,ND,0,0,-1,0,0,0,0,1,-5,-3,0,-1
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0452314814814815,2,6,100,1,0,2,3,30,0,1,2,2,52,48,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.92,3.942,0,0,C,CTL,,0,1,1,0,0,0,0,2,-4,-3,0,-1
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0455671296296296,2,6,101,1,0,2,3,30,15,1,2,2,52,49,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,34.251,47.516,10,84,BC,NCTL,D,0,0,0,-1,0,0,0,2,-4,-4,0,-1
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0463310185185185,2,6,102,1,0,2,3,30,30,1,2,1,53,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11.514,18.123,3,72,BC,NCTL,ND,0,0,-1,0,0,0,0,2,-5,-4,0,-1
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0468171296296296,2,6,103,1,0,2,3,40,30,1,1,1,54,49,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,34.211,54.192,9,101,BW,CTL,D,0,0,0,1,0,0,0,2,-5,-3,0,-1
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0474768518518519,2,7,104,1,0,3,3,0,0,2,2,2,54,50,0,0,0,0,0,1,B,0,0,0,0,0,1,0,1,0,0,0,0,0,0,27.373,20.734,7,86,B,CTL,ND,0,0,0,-1,0,0,0,2,-5,-4,0,-1
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0478935185185185,2,7,105,1,0,3,3,0,15,2,2,1,55,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21.0,17.846,6,76,BC,NCTL,ND,0,0,-1,0,0,0,0,2,-6,-4,0,-1
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0483217592592593,2,7,106,1,0,3,3,15,15,2,2,1,56,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.004,11.466,4,82,B,NCTL,ND,0,0,0,0,0,0,0,2,-6,-4,0,-1
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0487037037037037,2,7,107,1,0,3,3,30,15,2,2,2,56,51,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.631,3.699,1,78,B,NCTL,ND,0,0,1,0,0,0,0,2,-5,-4,0,-1
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0490046296296296,2,7,108,1,0,3,3,30,30,2,1,2,56,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.175,0.627,1,108,C,CTL,,0,0,0,0,0,0,0,2,-5,-4,0,-1
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0491782407407407,2,7,109,1,0,3,3,30,40,2,1,2,56,53,2,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.515,14.328,5,90,C,NCTL,ND,0,0,0,0,0,0,0,2,-5,-4,0,-1
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0502662037037037,2,8,110,1,0,3,4,0,0,1,1,1,57,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.422,11.311,1,103,C,NCTL,D,0,0,0,0,0,0,0,2,-5,-4,0,-1
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0505439814814815,2,8,111,1,0,3,4,15,0,1,1,1,58,53,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.042,1.389,1,112,C,NCTL,,0,0,0,0,0,0,0,2,-5,-4,0,-1
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0507407407407407,2,8,112,1,0,3,4,30,0,1,2,2,58,54,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.391,6.028,0,0,B,CTL,ND,0,1,1,0,0,0,0,3,-4,-4,0,-1
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.051099537037037,2,8,113,1,0,3,4,30,15,1,1,1,59,54,0,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.877,17.953,3,95,W,CTL,ND,0,0,0,0,0,0,0,3,-4,-4,0,-1
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0513425925925926,2,8,114,1,0,3,4,40,15,1,2,1,60,54,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.223,6.962,1,77,BC,NCTL,D,0,0,-1,0,0,0,0,3,-5,-4,0,-1
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0517824074074074,2,9,115,1,0,4,4,0,0,2,1,1,61,54,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,12.391,10.765,2,93,W,NCTL,ND,0,0,-1,0,0,0,0,3,-6,-4,0,-1
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0519907407407407,2,9,116,1,0,4,4,15,0,2,1,2,61,55,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,16.329,12.545,5,105,C,NCTL,ND,0,0,0,-1,0,0,0,3,-6,-5,0,-1
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.052337962962963,2,9,117,1,0,4,4,15,15,2,2,1,62,55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.307,8.289,2,74,BW,NCTL,ND,0,0,-1,0,0,0,0,3,-7,-5,0,-1
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0526736111111111,2,9,118,1,0,4,4,30,15,2,1,2,62,56,0,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,15.603,14.085,5,104,C,NCTL,ND,0,0,0,-1,0,0,0,3,-7,-6,0,-1
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0529398148148148,2,9,119,1,0,4,4,30,30,2,1,1,63,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.856,6.152,2,97,B,NCTL,ND,0,0,-1,0,0,0,0,3,-8,-6,0,-1
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0531597222222222,2,9,120,1,0,4,4,40,30,2,2,1,64,56,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,17.062,14.132,4,74,B,NCTL,ND,0,0,-1,0,1,0,0,3,-9,-6,1,-1
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0543171296296296,2,10,121,1,0,5,4,0,0,1,1,1,65,56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38.604,77.86,11,100,C,CTL,D,0,0,-1,0,0,0,0,3,-10,-6,1,-1
2023-wimbledon-2701,Marketa Vondrousova,Ons Jabeur,0.0547222222222222,2,10,122,1,0,5,4,15,0,1,1,1,66,56,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,12.737,18.994,3,106,C,NCTL,ND,0,0,0,1,0,0,0,3,-10,-5,1,-1
