date,model,nominal_cost,oracle_lower,regret
2025-02-20,gru_mean,52317.624408487653,51895.989265441924,421.63514304572891
2025-02-21,seasonal,14603.697229769135,14429.846022631446,173.85120713768993
2025-02-21,ridge,14807.098010237181,14429.846022631446,377.25198760573585
2025-02-21,gru_mean,14612.853474272639,14429.846022631446,183.00745164119326
2025-02-22,seasonal,15009.648096550722,14856.946589097899,152.70150745282263
2025-02-22,ridge,15056.584272942819,14856.946589097899,199.63768384491959
2025-02-22,gru_mean,15001.089195857963,14856.946589097899,144.14260676006415
2025-02-23,seasonal,51569.471750849829,51043.812677829148,525.65907302068081
2025-02-23,ridge,51565.322189556282,51043.812677829148,521.50951172713394
2025-02-23,gru_mean,51483.121696035741,51043.812677829148,439.30901820659346
2025-02-24,seasonal,49767.911124395891,49402.218731675093,365.69239272079722
2025-02-24,ridge,50066.607303953519,49402.218731675093,664.38857227842527
2025-02-24,gru_mean,49811.275625273032,49402.218731675093,409.05689359793905
2025-02-25,seasonal,49308.28543660896,48943.506660037412,364.7787765715475
2025-02-25,ridge,49368.99488849625,48943.506660037412,425.48822845883842
2025-02-25,gru_mean,49298.953065108042,48943.506660037412,355.44640507063014
2025-02-26,seasonal,49553.745380494322,49234.305933463438,319.43944703088346
2025-02-26,ridge,49600.795877704048,49234.305933463438,366.48994424060947
2025-02-26,gru_mean,49561.372326548633,49234.305933463438,327.06639308519516
2025-02-27,seasonal,47417.815267534868,47134.211336687265,283.6039308476029
2025-02-27,ridge,47399.820801100483,47134.211336687265,265.60946441321721
2025-02-27,gru_mean,47410.550542116704,47134.211336687265,276.33920542943815
2025-02-28,seasonal,13862.685094333292,13583.559597221363,279.12549711192878
2025-02-28,ridge,13903.505704925949,13583.559597221363,319.9461077045853
2025-02-28,gru_mean,13943.421818604867,13583.559597221363,359.86222138350422
2025-03-01,seasonal,14276.170402824317,14124.263138761291,151.90726406302565
2025-03-01,ridge,14384.130650253164,14124.263138761291,259.8675114918733
2025-03-01,gru_mean,14269.246334887745,14124.263138761291,144.98319612645355
2025-03-02,seasonal,47648.080175088427,47245.968055121943,402.1121199664849
2025-03-02,ridge,47828.577779537365,47245.968055121943,582.60972441542253
2025-03-02,gru_mean,47816.163287649993,47245.968055121943,570.19523252805084
2025-03-03,seasonal,47791.005557499768,47437.444243334408,353.56131416535936
2025-03-03,ridge,48021.091066652254,47437.444243334408,583.6468233178457
2025-03-03,gru_mean,47949.336531580433,47437.444243334408,511.89228824602469
2025-03-04,seasonal,49506.218958735124,49153.203748821506,353.01520991361758
2025-03-04,ridge,49497.195824003233,49153.203748821506,343.99207518172625
2025-03-04,gru_mean,49577.489556871355,49153.203748821506,424.28580804984813
2025-03-05,seasonal,50815.130542781895,50427.050832639841,388.07971014205395
2025-03-05,ridge,50842.683165589027,50427.050832639841,415.63233294918609
2025-03-05,gru_mean,50828.670207634452,50427.050832639841,401.61937499461055
2025-03-06,seasonal,49308.909594361066,48960.667649130773,348.24194523029291
2025-03-06,ridge,49308.986554881136,48960.667649130773,348.31890575036232
2025-03-06,gru_mean,49348.312469327786,48960.667649130773,387.64482019701245
2025-03-07,seasonal,13537.893730913707,13287.73593962833,250.15779128537724
2025-03-07,ridge,13583.010799454049,13287.73593962833,295.27485982571852
2025-03-07,gru_mean,13501.208141678471,13287.73593962833,213.47220205014128
2025-03-08,seasonal,13197.44203948908,12931.427636083008,266.01440340607223
2025-03-08,ridge,13202.960262731416,12931.427636083008,271.53262664840804
2025-03-08,gru_mean,13184.975372822415,12931.427636083008,253.5477367394069
2025-03-09,seasonal,47257.281130318122,46780.307833025203,476.9732972929196
2025-03-09,ridge,47219.277364328649,46780.307833025203,438.96953130344627
2025-03-09,gru_mean,47183.56676168846,46780.307833025203,403.25892866325739
2025-03-10,seasonal,46424.258277256638,46066.638930193243,357.61934706339525
2025-03-10,ridge,46515.97563296475,46066.638930193243,449.33670277150668
2025-03-10,gru_mean,46462.993293571337,46066.638930193243,396.35436337809369
2025-03-11,seasonal,46363.020419127104,45908.642645116881,454.37777401022322
2025-03-11,ridge,46339.083581520448,45908.642645116881,430.44093640356732
2025-03-11,gru_mean,46362.749114158789,45908.642645116881,454.10646904190799
2025-03-12,seasonal,44642.729713062319,44084.909346270368,557.82036679195153
2025-03-12,ridge,44604.390097882002,44084.909346270368,519.48075161163433
2025-03-12,gru_mean,44624.773836271037,44084.909346270368,539.86449000066932
2025-03-13,seasonal,44453.993946407529,43924.148894846861,529.84505156066734
2025-03-13,ridge,44450.290790147919,43924.148894846861,526.14189530105796
2025-03-13,gru_mean,44496.809799941853,43924.148894846861,572.6609050949919
2025-03-14,seasonal,12442.414733303822,12007.416571266749,434.99816203707269
2025-03-14,ridge,12407.815657072337,12007.416571266749,400.39908580558767
2025-03-14,gru_mean,12522.953184859813,12007.416571266749,515.53661359306352
2025-03-15,seasonal,12649.288954206722,12358.996383280924,290.29257092579792
2025-03-15,ridge,12676.427887962207,12358.996383280924,317.4315046812826
2025-03-15,gru_mean,12658.545289151814,12358.996383280924,299.54890587088994
2025-03-16,seasonal,45331.102365050814,44890.227720563766,440.8746444870485
2025-03-16,ridge,45286.781547719183,44890.227720563766,396.55382715541782
2025-03-16,gru_mean,45321.544473755275,44890.227720563766,431.31675319150963
2025-03-17,seasonal,42841.523158553318,42546.766420128653,294.75673842466495
2025-03-17,ridge,42879.599592831626,42546.766420128653,332.83317270297266
2025-03-17,gru_mean,42844.953461505211,42546.766420128653,298.18704137655732
2025-03-18,seasonal,40957.984789252805,40633.295698478891,324.68909077391436
2025-03-18,ridge,41110.660382978371,40633.295698478891,477.36468449948006
2025-03-18,gru_mean,40990.22170907988,40633.295698478891,356.92601060098968
2025-03-19,seasonal,41599.864133183451,41175.55906193921,424.30507124424184
2025-03-19,ridge,41644.295880264821,41175.55906193921,468.73681832561124
2025-03-19,gru_mean,41619.973527019931,41175.55906193921,444.41446508072113
2025-03-20,seasonal,42270.552288576728,41791.564766774056,478.98752180267184
2025-03-20,ridge,42355.14145881289,41791.564766774056,563.57669203883415
2025-03-20,gru_mean,42288.07661888274,41791.564766774056,496.51185210868425
2025-03-21,seasonal,11816.188620097322,11610.150889966091,206.037730131231
2025-03-21,ridge,12134.322632621035,11610.150889966091,524.17174265494396
2025-03-21,gru_mean,12010.587260903243,11610.150889966091,400.43637093715188
2025-03-22,seasonal,12797.353307871432,12429.824241428516,367.52906644291579
2025-03-22,ridge,12915.060817628804,12429.824241428516,485.23657620028825
2025-03-22,gru_mean,12882.103012911162,12429.824241428516,452.27877148264633
2025-03-23,seasonal,40929.774060748183,40463.242985394623,466.53107535355957
2025-03-23,ridge,40816.957584208503,40463.242985394623,353.71459881388
2025-03-23,gru_mean,40871.567120939879,40463.242985394623,408.32413554525556
2025-03-24,seasonal,39974.009660918673,39415.764308829093,558.24535208957968
2025-03-24,ridge,39951.518936225511,39415.764308829093,535.75462739641807
2025-03-24,gru_mean,39991.914602610785,39415.764308829093,576.15029378169129
2025-03-25,seasonal,39517.173563468728,39118.60018267401,398.5733807947181
2025-03-25,ridge,39596.187366587721,39118.60018267401,477.58718391371076
2025-03-25,gru_mean,39607.873563468725,39118.60018267401,489.27338079471519
2025-03-26,seasonal,39867.383201228113,39310.175481029539,557.20772019857395
2025-03-26,ridge,39899.695740160714,39310.175481029539,589.52025913117541
2025-03-26,gru_mean,39883.610711406829,39310.175481029539,573.43523037729028
2025-03-27,seasonal,39404.820343210042,39043.706032509901,361.11431070014078
2025-03-27,ridge,39533.541500888423,39043.706032509901,489.83546837852191
2025-03-27,gru_mean,39410.264282938602,39043.706032509901,366.55825042870129
2025-03-28,seasonal,11725.06094046961,11435.205102122967,289.85583834664249
2025-03-28,ridge,11835.781485223357,11435.205102122967,400.57638310038965
2025-03-28,gru_mean,11691.548714868801,11435.205102122967,256.34361274583352
2025-03-29,seasonal,11798.271927347887,11508.103706390317,290.16822095757016
2025-03-29,ridge,11833.022427294503,11508.103706390317,324.91872090418656
2025-03-29,gru_mean,11803.539012994243,11508.103706390317,295.43530660392571
2025-03-30,seasonal,38070.225460627407,37569.129651219162,501.09580940824526
2025-03-30,ridge,37990.138183316521,37569.129651219162,421.00853209735942
2025-03-30,gru_mean,38029.105801498357,37569.129651219162,459.97615027919528
2025-03-31,seasonal,36824.423189470413,36545.476466413515,278.94672305689892
2025-03-31,ridge,36822.433700658381,36545.476466413515,276.95723424486641
2025-03-31,gru_mean,36810.146414941191,36545.476466413515,264.66994852767675
2025-04-01,seasonal,38651.31863369944,38194.058458995707,457.26017470373336
2025-04-01,ridge,38744.006723780964,38194.058458995707,549.94826478525647
2025-04-01,gru_mean,38647.078488029962,38194.058458995707,453.02002903425455
2025-04-02,seasonal,38338.662703840986,37798.658552416644,540.00415142434213
2025-04-02,ridge,38339.244672163783,37798.658552416644,540.58611974713858
2025-04-02,gru_mean,38286.9452976303,37798.658552416644,488.2867452136561
2025-04-03,seasonal,39683.65957249757,39196.828978370024,486.83059412754665
2025-04-03,ridge,39605.232511856389,39196.828978370024,408.40353348636563
2025-04-03,gru_mean,39731.33298192361,39196.828978370024,534.50400355358579
2025-04-04,seasonal,10898.428475366658,10755.760671945049,142.66780342160928
2025-04-04,ridge,10928.186486015673,10755.760671945049,172.42581407062426
2025-04-04,gru_mean,10938.167520238818,10755.760671945049,182.40684829376914
2025-04-05,seasonal,11660.604896580768,11477.378853584292,183.22604299647537
2025-04-05,ridge,11647.24374003302,11477.378853584292,169.8648864487277
2025-04-05,gru_mean,11651.211004863668,11477.378853584292,173.83215127937547
2025-04-06,seasonal,38302.296471950154,37930.559716546675,371.73675540347904
2025-04-06,ridge,38445.387795309543,37930.559716546675,514.82807876286824
2025-04-06,gru_mean,38344.726162858817,37930.559716546675,414.16644631214149
2025-04-07,seasonal,36969.196794320102,36553.704639249758,415.49215507034387
2025-04-07,ridge,36893.897146736439,36553.704639249758,340.19250748668128
2025-04-07,gru_mean,36977.162361496259,36553.704639249758,423.45772224650136
2025-04-08,seasonal,37219.255952139414,36744.029667218798,475.22628492061631
2025-04-08,ridge,37344.586754301199,36744.029667218798,600.55708708240127
2025-04-08,gru_mean,37317.208170792073,36744.029667218798,573.17850357327552
2025-04-09,seasonal,37381.545840668492,36883.354134340669,498.19170632782334
2025-04-09,ridge,37278.305787497964,36883.354134340669,394.95165315729537
2025-04-09,gru_mean,37278.327401048475,36883.354134340669,394.97326670780603
2025-04-10,seasonal,37518.664750463504,37217.604586838243,301.06016362526134
2025-04-10,ridge,37552.636770103316,37217.604586838243,335.0321832650734
2025-04-10,gru_mean,37456.762319854293,37217.604586838243,239.15773301605077
2025-04-11,seasonal,10838.298611700562,10489.288054524153,349.01055717640884
2025-04-11,ridge,10808.618584408934,10489.288054524153,319.33052988478084
2025-04-11,gru_mean,10867.90563682802,10489.288054524153,378.61758230386658
2025-04-12,seasonal,11405.142478346574,10957.119937820393,448.02254052618082
2025-04-12,ridge,11352.991323262635,10957.119937820393,395.87138544224217
2025-04-12,gru_mean,11452.654330574826,10957.119937820393,495.5343927544327
2025-04-13,seasonal,36213.461952124126,35819.384179942695,394.07777218143019
2025-04-13,ridge,36198.504171216628,35819.384179942695,379.1199912739321
2025-04-13,gru_mean,36269.028179633169,35819.384179942695,449.64399969047372
2025-04-14,seasonal,35293.149710367448,34878.059444297905,415.09026606954285
2025-04-14,ridge,35285.77742949441,34878.059444297905,407.71798519650474
2025-04-14,gru_mean,35230.807086652756,34878.059444297905,352.74764235485054
2025-04-15,seasonal,35799.155651591209,35379.537600463897,419.61805112731236
2025-04-15,ridge,35789.197320365944,35379.537600463897,409.65971990204707
2025-04-15,gru_mean,35801.733956898956,35379.537600463897,422.19635643505899
2025-04-16,seasonal,35802.952874154464,35330.174899534475,472.77797461998853
2025-04-16,ridge,35796.127345417932,35330.174899534475,465.95244588345668
2025-04-16,gru_mean,35796.374699136177,35330.174899534475,466.19979960170167
2025-04-17,seasonal,35770.762162880448,35384.921346678137,385.84081620231154
2025-04-17,ridge,35782.242755256681,35384.921346678137,397.32140857854392
2025-04-17,gru_mean,35723.984058204107,35384.921346678137,339.06271152597037
2025-04-18,seasonal,10304.348599216009,10082.650433133158,221.69816608285146
2025-04-18,ridge,10337.920860037462,10082.650433133158,255.27042690430426
2025-04-18,gru_mean,10316.293160886831,10082.650433133158,233.64272775367317
2025-04-19,seasonal,10626.074472050055,10311.448655493714,314.62581655634131
2025-04-19,ridge,10772.010661954833,10311.448655493714,460.56200646111938
2025-04-19,gru_mean,10693.182305740476,10311.448655493714,381.73365024676241
2025-04-20,seasonal,35076.979867655959,34766.518705996154,310.46116165980493
2025-04-20,ridge,35049.359414592633,34766.518705996154,282.84070859647909
2025-04-20,gru_mean,35086.675543292527,34766.518705996154,320.15683729637385
2025-04-21,seasonal,34368.800604987649,33919.225447327903,449.57515765974676
2025-04-21,ridge,34274.185701710056,33919.225447327903,354.96025438215293
2025-04-21,gru_mean,34327.480017058137,33919.225447327903,408.25456973023392
2025-04-22,seasonal,34230.937882573315,33896.896156884839,334.04172568847571
2025-04-22,ridge,34326.857693541744,33896.896156884839,429.96153665690508
2025-04-22,gru_mean,34241.816198100569,33896.896156884839,344.92004121572973
2025-04-23,seasonal,35008.735345762121,34492.183266262793,516.5520794993281
2025-04-23,ridge,35071.450636138761,34492.183266262793,579.26736987596814
2025-04-23,gru_mean,35032.45927135332,34492.183266262793,540.27600509052718
2025-04-24,seasonal,33804.230928424455,33616.164046103579,188.06688232087618
2025-04-24,ridge,33827.32881888884,33616.164046103579,211.16477278526145
2025-04-24,gru_mean,33815.858085735388,33616.164046103579,199.69403963180957
2025-04-25,seasonal,9252.3582065912142,8953.0102491032903,299.34795748792385
2025-04-25,ridge,9352.6449312475779,8953.0102491032903,399.63468214428758
2025-04-25,gru_mean,9369.807980261081,8953.0102491032903,416.79773115779062
2025-04-26,seasonal,10373.585017495772,10008.933821475242,364.65119602052982
2025-04-26,ridge,10402.576233936081,10008.933821475242,393.64241246083839
2025-04-26,gru_mean,10365.372407822324,10008.933821475242,356.43858634708158
2025-04-27,seasonal,32247.362091475821,31744.082856353627,503.27923512219422
2025-04-27,ridge,32183.042519481292,31744.082856353627,438.95966312766541
2025-04-27,gru_mean,32204.600609329391,31744.082856353627,460.51775297576387
2025-04-28,seasonal,33299.871752949708,32779.168279465899,520.70347348380892
2025-04-28,ridge,33375.820483766292,32779.168279465899,596.65220430039335
2025-04-28,gru_mean,33290.902914694365,32779.168279465899,511.73463522846578
2025-04-29,seasonal,34375.718533786043,33721.411909187809,654.30662459823361
2025-04-29,ridge,34284.136691115782,33721.411909187809,562.7247819279728
2025-04-29,gru_mean,34318.212586683861,33721.411909187809,596.80067749605223
2025-04-30,seasonal,32977.118903178445,32581.024813879263,396.09408929918209
2025-04-30,ridge,33005.757736149499,32581.024813879263,424.73292227023558
2025-04-30,gru_mean,33004.236210263065,32581.024813879263,423.21139638380191
2025-05-01,seasonal,33489.20998932459,33007.396490674284,481.81349865030643
2025-05-01,ridge,33517.73048774201,33007.396490674284,510.33399706772616
2025-05-01,gru_mean,33436.74490850509,33007.396490674284,429.34841783080628
2025-05-02,seasonal,10358.440234225727,10034.927367367723,323.51286685800369
2025-05-02,ridge,10460.641659793844,10034.927367367723,425.71429242612066
2025-05-02,gru_mean,10397.967047084308,10034.927367367723,363.03967971658494
2025-05-03,seasonal,10604.156789400608,10336.728946233072,267.42784316753568
2025-05-03,ridge,10683.023838255618,10336.728946233072,346.29489202254626
2025-05-03,gru_mean,10670.51914488442,10336.728946233072,333.79019865134796
2025-05-04,seasonal,33915.283330926904,33428.673220303754,486.61011062315083
2025-05-04,ridge,33864.140638234065,33428.673220303754,435.46741793031106
2025-05-04,gru_mean,33866.449455565205,33428.673220303754,437.7762352614518
2025-05-05,seasonal,34712.438022542759,33999.129849106801,713.30817343595845
2025-05-05,ridge,34686.574102364691,33999.129849106801,687.44425325789052
2025-05-05,gru_mean,34747.568933195609,33999.129849106801,748.43908408880816
2025-05-06,seasonal,33892.437413630978,33562.861516662742,329.57589696823561
2025-05-06,ridge,33908.722791780601,33562.861516662742,345.8612751178589
2025-05-06,gru_mean,33876.34592939225,33562.861516662742,313.48441272950731
2025-05-07,seasonal,39206.788751808956,38742.061331437522,464.72742037143325
2025-05-07,ridge,39260.718071995507,38742.061331437522,518.65674055798445
2025-05-07,gru_mean,39184.541160059205,38742.061331437522,442.47982862168283
2025-05-08,seasonal,41994.003446421513,41295.838871060609,698.16457536090456
2025-05-08,ridge,41993.849714893266,41295.838871060609,698.01084383265697
2025-05-08,gru_mean,42028.676419874973,41295.838871060609,732.83754881436471
2025-05-09,seasonal,13409.67608867781,13225.08121123923,184.59487743857972
2025-05-09,ridge,13536.191364977778,13225.08121123923,311.11015373854752
2025-05-09,gru_mean,13490.273684535492,13225.08121123923,265.1924732962616
2025-05-10,seasonal,13804.564550184445,13569.345216862705,235.21933332174012
2025-05-10,ridge,13835.946581057817,13569.345216862705,266.60136419511218
2025-05-10,gru_mean,13779.277533116816,13569.345216862705,209.93231625411136
2025-05-11,seasonal,39875.863603722493,39539.46934280057,336.39426092192298
2025-05-11,ridge,40051.425157660487,39539.46934280057,511.95581485991715
2025-05-11,gru_mean,40013.83914491511,39539.46934280057,474.3698021145392
2025-05-12,seasonal,41024.081075960399,40459.673121950385,564.40795401001378
2025-05-12,ridge,40987.985937177662,40459.673121950385,528.31281522727659
2025-05-12,gru_mean,40944.034566357484,40459.673121950385,484.36144440709904
2025-05-13,seasonal,40336.553789969345,39764.766308744453,571.78748122489196
2025-05-13,ridge,40357.443648448076,39764.766308744453,592.67733970362315
2025-05-13,gru_mean,40304.638879095248,39764.766308744453,539.87257035079529
2025-05-14,seasonal,39345.951432558424,38899.544545854376,446.40688670404779
2025-05-14,ridge,39376.590836480937,38899.544545854376,477.04629062656022
2025-05-14,gru_mean,39353.639667880663,38899.544545854376,454.09512202628684
2025-05-15,seasonal,39019.85896448826,38538.455946852177,481.40301763608295
2025-05-15,ridge,39047.402985141671,38538.455946852177,508.94703828949423
2025-05-15,gru_mean,38983.595496883274,38538.455946852177,445.13955003109731
2025-05-16,seasonal,11839.319264045527,11672.454322210942,166.8649418345849
2025-05-16,ridge,11968.002979921599,11672.454322210942,295.5486577106567
2025-05-16,gru_mean,11941.939281524345,11672.454322210942,269.48495931340221
2025-05-17,seasonal,13059.301119586466,12901.049744013366,158.25137557309972
2025-05-17,ridge,13094.030476662876,12901.049744013366,192.98073264951017
2025-05-17,gru_mean,13054.465093205401,12901.049744013366,153.41534919203514
2025-05-18,seasonal,38549.871086059116,38070.290461540775,479.58062451834121
2025-05-18,ridge,38442.069121433844,38070.290461540775,371.77865989306883
2025-05-18,gru_mean,38522.601481223355,38070.290461540775,452.31101968258008
2025-05-19,seasonal,37190.018823956765,36517.466740609998,672.55208334676718
2025-05-19,ridge,37122.553800909911,36517.466740609998,605.08706029991299
2025-05-19,gru_mean,37171.223018017939,36517.466740609998,653.75627740794152
2025-05-20,seasonal,37000.570284488073,36421.990842042607,578.57944244546525
2025-05-20,ridge,36976.640754913125,36421.990842042607,554.64991287051816
2025-05-20,gru_mean,37047.465429270334,36421.990842042607,625.47458722772717
2025-05-21,seasonal,37928.531559412091,37566.171461224905,362.36009818718594
2025-05-21,ridge,37905.417837392117,37566.171461224905,339.24637616721157
2025-05-21,gru_mean,37906.390937637887,37566.171461224905,340.21947641298175
2025-05-22,seasonal,36150.150259785718,35681.578007844975,468.57225194074272
2025-05-22,ridge,36163.113281711412,35681.578007844975,481.53527386643691
2025-05-22,gru_mean,36115.057947133944,35681.578007844975,433.47993928896904
2025-05-23,seasonal,11407.052531880407,11175.271856556468,231.78067532393834
2025-05-23,ridge,11442.479161122788,11175.271856556468,267.20730456632009
2025-05-23,gru_mean,11433.694818829455,11175.271856556468,258.42296227298721
2025-05-24,seasonal,12767.940728510133,12599.150209974781,168.79051853535202
2025-05-24,ridge,12818.638302616531,12599.150209974781,219.48809264174997
2025-05-24,gru_mean,12770.331509083018,12599.150209974781,171.181299108237
2025-05-25,seasonal,36137.762923023067,35725.031177989091,412.73174503397604
2025-05-25,ridge,36265.95871572895,35725.031177989091,540.92753773985896
2025-05-25,gru_mean,36234.043273099283,35725.031177989091,509.0120951101926
2025-05-26,seasonal,35892.289797472549,35356.946214800118,535.34358267243078
2025-05-26,ridge,35856.348916420291,35356.946214800118,499.40270162017259
2025-05-26,gru_mean,35878.240917089897,35356.946214800118,521.2947022897788
2025-05-27,seasonal,36850.144822083792,36330.886303412626,519.2585186711658
2025-05-27,ridge,36902.378590716704,36330.886303412626,571.49228730407776
2025-05-27,gru_mean,36882.662198890677,36330.886303412626,551.7758954780511
2025-05-28,seasonal,36468.905123277807,35927.822941475672,541.08218180213589
2025-05-28,ridge,36585.013780535461,35927.822941475672,657.19083905978914
2025-05-28,gru_mean,36558.699293356098,35927.822941475672,630.87635188042623
2025-05-29,seasonal,35572.778365318227,35065.665233254265,507.11313206396153
2025-05-29,ridge,35565.522739889268,35065.665233254265,499.85750663500221
2025-05-29,gru_mean,35537.688223028978,35065.665233254265,472.02298977471219
2025-05-30,seasonal,11834.193285183683,11679.051414811589,155.14187037209376
2025-05-30,ridge,11908.911722207275,11679.051414811589,229.8603073956856
2025-05-30,gru_mean,11899.725250244743,11679.051414811589,220.67383543315373
2025-05-31,seasonal,11505.516507213164,11102.119813743675,403.39669346948904
2025-05-31,ridge,11587.372780189813,11102.119813743675,485.25296644613809
2025-05-31,gru_mean,11619.362070878849,11102.119813743675,517.24225713517444
2025-06-01,seasonal,40031.853684713074,38826.223622701189,1205.6300620118855
2025-06-01,ridge,39575.768015682821,38826.223622701189,749.54439298163197
2025-06-01,gru_mean,39679.917345701993,38826.223622701189,853.69372300080431
2025-06-02,seasonal,43974.190734245974,43195.304161705426,778.88657254054851
2025-06-02,ridge,44002.747706279217,43195.304161705426,807.44354457379086
2025-06-02,gru_mean,44060.015540289416,43195.304161705426,864.71137858399015
2025-06-03,seasonal,43134.858891107302,42755.370633686834,379.48825742046756
2025-06-03,ridge,43339.151358416166,42755.370633686834,583.78072472933127
2025-06-03,gru_mean,43177.746046284999,42755.370633686834,422.37541259816498
2025-06-04,seasonal,47336.005961534174,46679.005637309296,657.00032422487857
2025-06-04,ridge,47410.882765660994,46679.005637309296,731.87712835169805
2025-06-04,gru_mean,47478.10746780206,46679.005637309296,799.10183049276384
2025-06-05,seasonal,48701.506465654587,48065.875848070544,635.63061758404365
2025-06-05,ridge,48828.199159783195,48065.875848070544,762.32331171265105
2025-06-05,gru_mean,48723.361201489766,48065.875848070544,657.48535341922252
2025-06-06,seasonal,15604.679824654908,15307.806079341226,296.87374531368187
2025-06-06,ridge,15692.644963712668,15307.806079341226,384.83888437144196
2025-06-06,gru_mean,15667.171480870733,15307.806079341226,359.36540152950693
2025-06-07,seasonal,16655.749051964835,16309.353686444312,346.39536552052232
2025-06-07,ridge,16818.571698092615,16309.353686444312,509.21801164830322
2025-06-07,gru_mean,16676.573457358376,16309.353686444312,367.2197709140637
2025-06-08,seasonal,58090.467431017409,57832.296966055845,258.17046496156399
2025-06-08,ridge,58209.44655029288,57832.296966055845,377.14958423703501
2025-06-08,gru_mean,58281.461361671507,57832.296966055845,449.16439561566222
2025-06-09,seasonal,56502.751662362731,56102.363293915485,400.38836844724574
2025-06-09,ridge,56587.246958903153,56102.363293915485,484.88366498766845
2025-06-09,gru_mean,56555.837707590952,56102.363293915485,453.47441367546708
2025-06-10,seasonal,56524.115959203933,56230.92108509563,293.19487410830334
2025-06-10,ridge,56654.688740503647,56230.92108509563,423.76765540801716
2025-06-10,gru_mean,56580.53684981601,56230.92108509563,349.61576472037996
2025-06-11,seasonal,57591.014368178905,57224.689692209613,366.324675969292
2025-06-11,ridge,57643.981754421693,57224.689692209613,419.29206221208005
2025-06-11,gru_mean,57661.086344576295,57224.689692209613,436.39665236668225
2025-06-12,seasonal,60238.228605645811,59719.319115035891,518.90949060991989
2025-06-12,ridge,60250.121917697019,59719.319115035891,530.80280266112823
2025-06-12,gru_mean,60235.952509808601,59719.319115035891,516.63339477271074
2025-06-13,seasonal,19699.363131019538,19436.949450962475,262.41368005706317
2025-06-13,ridge,19771.581805707872,19436.949450962475,334.63235474539761
2025-06-13,gru_mean,19703.51444232247,19436.949450962475,266.56499135999547
2025-06-14,seasonal,20745.896275711635,20394.64072472406,351.25555098757468
2025-06-14,ridge,20894.556303196092,20394.64072472406,499.91557847203148
2025-06-14,gru_mean,20770.81783950414,20394.64072472406,376.17711478007914
2025-06-15,seasonal,59428.304171333039,58938.611777899765,489.69239343327354
2025-06-15,ridge,59494.872626462384,58938.611777899765,556.26084856261878
2025-06-15,gru_mean,59496.392339141625,58938.611777899765,557.78056124185969
2025-06-16,seasonal,58596.553883746194,58282.537856723335,314.01602702285891
2025-06-16,ridge,58548.440435816112,58282.537856723335,265.90257909277716
2025-06-16,gru_mean,58626.775391183852,58282.537856723335,344.23753446051705
2025-06-17,seasonal,57320.317982839653,56904.881264624346,415.43671821530734
2025-06-17,ridge,57317.294028456265,56904.881264624346,412.41276383191871
2025-06-17,gru_mean,57325.389823187754,56904.881264624346,420.50855856340786
2025-06-18,seasonal,59125.895887332779,58776.702908472507,349.19297886027198
2025-06-18,ridge,59120.057694678471,58776.702908472507,343.35478620596405
2025-06-18,gru_mean,59102.917630111901,58776.702908472507,326.21472163939325
2025-06-19,seasonal,56296.303833003112,55996.784922067789,299.51891093532322
2025-06-19,ridge,56249.886135467474,55996.784922067789,253.10121339968464
2025-06-19,gru_mean,56243.476084485119,55996.784922067789,246.69116241732991
2025-06-20,seasonal,18922.03913671639,18488.62009144156,433.41904527482984
2025-06-20,ridge,18882.416735669358,18488.62009144156,393.79664422779751
2025-06-20,gru_mean,18883.838718565636,18488.62009144156,395.21862712407528
2025-06-21,seasonal,18509.529119915569,18132.225808938725,377.30331097684393
2025-06-21,ridge,18518.974916680912,18132.225808938725,386.74910774218733
2025-06-21,gru_mean,18494.18240321584,18132.225808938725,361.95659427711507
2025-06-22,seasonal,54622.448252604241,54036.283258510193,586.16499409404787
2025-06-22,ridge,54756.23772450455,54036.283258510193,719.95446599435672
2025-06-22,gru_mean,54750.489283780698,54036.283258510193,714.20602527050505
2025-06-23,seasonal,54001.143350889863,53741.120224585058,260.02312630480446
2025-06-23,ridge,54067.142946575397,53741.120224585058,326.02272199033905
2025-06-23,gru_mean,54007.795489655604,53741.120224585058,266.67526507054572
2025-06-24,seasonal,54132.784605280831,53843.088094918246,289.69651036258438
2025-06-24,ridge,54146.805068618662,53843.088094918246,303.71697370041511
2025-06-24,gru_mean,54123.539109555917,53843.088094918246,280.4510146376706
2025-06-25,seasonal,55215.667281231734,54683.39501146588,532.27226976585371
2025-06-25,ridge,55301.167808220314,54683.39501146588,617.77279675443424
2025-06-25,gru_mean,55243.314927111642,54683.39501146588,559.91991564576165
2025-06-26,seasonal,53468.722772134293,52916.596620165306,552.12615196898696
2025-06-26,ridge,53276.237214785746,52916.596620165306,359.64059462043951
2025-06-26,gru_mean,53380.889863350581,52916.596620165306,464.29324318527506
2025-06-27,seasonal,16720.99702367204,16449.611109975926,271.38591369611459
2025-06-27,ridge,16723.678062782681,16449.611109975926,274.06695280675558
2025-06-27,gru_mean,16740.963063830226,16449.611109975926,291.35195385430052
2025-06-28,seasonal,16705.072410129647,16424.213590578958,280.85881955068908
2025-06-28,ridge,16636.352487715536,16424.213590578958,212.13889713657773
2025-06-28,gru_mean,16705.431323186021,16424.213590578958,281.21773260706323
2025-06-29,seasonal,54367.726574681859,53694.897670273058,672.82890440880146
2025-06-29,ridge,54438.272100055343,53694.897670273058,743.37442978228501
2025-06-29,gru_mean,54415.314453273211,53694.897670273058,720.41678300015337
