date,strategy,soc_start_kwh,soc_end_kwh,original_cost_yuan,increase_cost_yuan,decrease_cost_yuan,emergency_cost_yuan,total_cost_yuan,original_plan_kwh,plan_kwh,increase_kwh,decrease_kwh,emergency_kwh,spill_kwh,emergency_intervals
2025-09-27,q4_2_gru_mean,6442.1123162096783,5994.1226999423188,15910.823951899007,0,0,0,15910.823951899007,34421.873103466169,34421.873103466169,0,0,0,13674.769179160376,0
2025-09-28,q4_2_gru_mean,5994.1226999423188,7545.2229820020329,48617.495284714583,0,0,40.071914166666708,48657.567198881254,73955.780748023273,73955.780748023273,0,0,5.8683333333333394,4757.9545783364629,1
2025-09-29,q4_2_gru_mean,7545.2229820020329,6555.8872030379371,47952.166015007017,0,0,37.527299516667064,47989.693314523684,72405.426587817841,72405.426587817841,0,0,5.6203833333333932,6912.345980998919,1
2025-09-30,q4_2_gru_mean,6555.8872030379371,7701.8309580490504,49526.846980858376,0,0,0,49526.846980858376,75102.964116231014,75102.964116231014,0,0,0,4442.8320471411789,0
2025-10-01,q4_2_gru_mean,7701.8309580490504,9166.4439999479619,47544.575814693329,0,0,0,47544.575814693329,75826.233819371671,75826.233819371671,0,0,0,21345.383725746426,0
2025-10-02,q4_2_gru_mean,9166.4439999479619,8316.1927360601312,41220.326556346175,0,0,0,41220.326556346175,65497.231330741488,65497.231330741488,0,0,0,11075.839725520516,0
2025-10-03,q4_2_gru_mean,8316.1927360601312,7984.1845132526705,13394.174004071047,0,0,0,13394.174004071047,31090.557411305679,31090.557411305679,0,0,0,20162.596671394116,0
2025-10-04,q4_2_gru_mean,7984.1845132526705,8627.4607512428756,14892.307328289555,0,0,0,14892.307328289555,33315.106025037734,33315.106025037734,0,0,0,16430.340580102264,0
2025-10-05,q4_2_gru_mean,8627.4607512428756,9201.7672755157437,42369.8238188951,0,0,0,42369.8238188951,66454.058916632959,66454.058916632959,0,0,0,7574.6027340372257,0
2025-10-06,q4_2_gru_mean,9201.7672755157437,8594.739226448266,43453.025105142588,0,0,0,43453.025105142588,66037.099865663302,66037.099865663302,0,0,0,5429.5978443778695,0
2025-10-07,q4_2_gru_mean,8594.739226448266,8967.2572978803291,43277.459463460393,0,0,0,43277.459463460393,67173.086415812824,67173.086415812824,0,0,0,5139.8464816196456,0
2025-10-08,q4_2_gru_mean,8967.2572978803291,6507.9745361037112,38984.02983023331,0,0,0,38984.02983023331,61728.64169874254,61728.64169874254,0,0,0,4046.57499589176,0
2025-10-09,q4_2_gru_mean,6507.9745361037112,6424.1343077869069,40232.658961645997,0,0,0,40232.658961645997,64971.792999838741,64971.792999838741,0,0,0,5381.4057483619672,0
2025-10-10,q4_2_gru_mean,6424.1343077869069,5820.3776211334489,12543.59632007284,0,0,320.2977966158698,12863.894116688709,30650.49740961448,30650.49740961448,0,0,105.28101117844453,18629.194449688097,2
2025-10-11,q4_2_gru_mean,5820.3776211334489,6405.2150246373858,13651.591960348171,0,0,0,13651.591960348171,33444.465293198562,33444.465293198562,0,0,0,15292.472385559537,0
2025-10-12,q4_2_gru_mean,6405.2150246373858,6205.9315614281204,39897.391046238765,0,0,765.1105106265104,40662.501556865274,64675.401653100082,64675.401653100082,0,0,119.27804752171596,2500.6614617092869,2
2025-10-13,q4_2_gru_mean,6205.9315614281204,6302.5931456364515,41378.1888565474,0,0,0,41378.1888565474,66598.579277403682,66598.579277403682,0,0,0,5577.9765183912286,0
2025-10-14,q4_2_gru_mean,6302.5931456364515,6237.9352304428476,42074.338800147532,0,0,237.74136766482766,42312.080167812353,67038.123438466064,67038.123438466064,0,0,35.734460794352572,2294.6267527470864,1
2025-10-15,q4_2_gru_mean,6237.9352304428476,6335.2394354982489,42230.420339730204,0,0,0,42230.420339730204,67051.93810429213,67051.93810429213,0,0,0,1073.9612279407238,0
2025-10-16,q4_2_gru_mean,6335.2394354982489,6252.4469028097683,42288.715457029335,0,0,8370.626634495391,50659.342091524726,66610.19141386234,66610.19141386234,0,0,1288.6071543243856,944.58144666052158,2
2025-10-17,q4_2_gru_mean,6252.4469028097683,5799.2881715108078,13545.091201429055,0,0,0,13545.091201429055,32024.692684513495,32024.692684513495,0,0,0,13356.801745628554,0
2025-10-18,q4_2_gru_mean,5799.2881715108078,6506.3392736146625,13715.704044870867,0,0,0,13715.704044870867,33244.372152388467,33244.372152388467,0,0,0,13206.942665275128,0
2025-10-19,q4_2_gru_mean,6506.3392736146625,6263.3655434617385,43006.165399381687,0,0,10177.83612144397,53184.001520825666,68133.716863629801,68133.716863629801,0,0,1576.4370595177265,1831.3833970448763,7
2025-10-20,q4_2_gru_mean,6263.3655434617385,6320.3329694096619,44920.3842571024,0,0,1783.4263598540845,46703.810616956485,70386.359731333097,70386.359731333097,0,0,337.3252914337852,2106.7883932377372,4
2025-10-21,q4_2_gru_mean,6320.3329694096619,6600.4765695334927,46546.045258886465,0,0,0,46546.045258886465,72416.477612800023,72416.477612800023,0,0,0,1520.4450144090765,0
2025-10-22,q4_2_gru_mean,6600.4765695334927,6210.3188130689923,46434.160303518671,0,0,2614.2992506845121,49048.459554203182,72605.837390565051,72605.837390565051,0,0,502.65536406910337,3709.4885298920394,5
2025-10-23,q4_2_gru_mean,6210.3188130689923,6755.7664253383873,46851.492731842598,0,0,0,46851.492731842598,73552.000477133726,73552.000477133726,0,0,0,5640.1427119645841,0
2025-10-24,q4_2_gru_mean,6755.7664253383873,5766.720534497641,13308.617298349896,0,0,1420.0653797071441,14728.682678057041,31649.02874325529,31649.02874325529,0,0,336.87600236983815,11270.15522626673,8
2025-10-25,q4_2_gru_mean,5766.720534497641,6067.8913428421019,14301.315853769987,0,0,0,14301.315853769987,34899.265832435529,34899.265832435529,0,0,0,11417.473019755364,0
2025-10-26,q4_2_gru_mean,6067.8913428421019,6764.7425407988494,47250.721433188497,0,0,0,47250.721433188497,73666.355779095044,73666.355779095044,0,0,0,4499.2441981935708,0
2025-10-27,q4_2_gru_mean,6764.7425407988494,6036.3342008748941,46731.321041580442,0,0,968.98264699161837,47700.303688572065,73118.818711756117,73118.818711756117,0,0,153.53868594384699,6465.1799606054574,1
2025-10-28,q4_2_gru_mean,6036.3342008748941,6798.6304147304845,48483.093291531477,0,0,0,48483.093291531477,75049.966331482137,75049.966331482137,0,0,0,4277.6229627310258,0
2025-10-29,q4_2_gru_mean,6798.6304147304845,6206.289532485529,48003.141201122737,0,0,4859.1385541858208,52862.279755308562,73397.45852426748,73397.45852426748,0,0,764.92323162239234,1215.6290133170128,8
2025-10-30,q4_2_gru_mean,6206.289532485529,6507.1688077260087,48788.50268556417,0,0,0,48788.50268556417,74468.422178904526,74468.422178904526,0,0,0,5365.9883366007743,0
